ID,State,Date,Day_of_Week,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response
166825,Arkansas,2024-01-21 14:41:13,Saturday,Foggy,Snowy,Daylight,Rural,Overpass,Run-off-road,Car,Adult,5,0,50.144131777625255,0.946859948,4.629938294,932.1537362,3.387766793,0.124982669,52.0,17.498543705
166325,Arkansas,2024-01-21 17:58:38,Tuesday,Snowy,Icy,Daylight,Rural,T-Junction,Run-off-road,Bicycle,Teenager,3,2,45.0,0.804218676,4.006665901,604.3193743,9.285086732,0.253850635,80.0,15.28852626
166813,Arkansas,2024-01-24 18:25:46,Monday,Sunny,Muddy,Daylight,Freeway,T-Junction,Pedestrian involved,Pedestrian,Young Adult,3,2,47.0,9.461035384,7.467781839,723.6862828,3.669680048,0.511031988,29.0,18.54729911
165671,Arkansas,2024-01-27 06:44:05,Sunday,Snowy,Icy,Dusk,Rural,Roundabout,Head-on collision,Bicycle,Young Adult,4,1,55.0,1.866609163,1.033560931,526.6140005,9.996394394,0.370413045,93.0,7.165859896
166664,Arkansas,2024-01-27 17:57:33,Thursday,Sunny,Icy,Daylight,Street,T-Junction,Side collision,Pedestrian,Young Adult,3,3,50.144131777625255,6.162886775,5.733621106,887.9841611,6.537440033649001,0.538474005,17.0,16.8224335
165923,Arkansas,2024-01-31 08:53:47,Thursday,Snowy,Muddy,Dusk,Freeway,Overpass,Cyclist involved,Pedestrian,Senior,2,1,61.0,0.424840572,5.102196839,709.6190999,7.374721563,0.54227132,38.0,24.8332541
166132,Arkansas,2024-02-02 12:38:19,Friday,Snowy,Muddy,Night,Highway,T-Junction,Side collision,Car,Teenager,4,2,56.0,7.064120675,4.085613319,948.7059932,6.372827056,0.816346651,32.0,13.53336546
166077,Arkansas,2024-02-05 04:29:09,Friday,Stormy,Wet,Daylight,Rural,Crossroads,Head-on collision,Pedestrian,Senior,2,0,31.0,6.874483423,4.102247581,700.1857542,5.004314227,0.90305204,63.0,12.40735337
166464,Arkansas,2024-02-07 05:21:10,Friday,Foggy,Snowy,Daylight,Urban,T-Junction,Run-off-road,Pedestrian,Teenager,2,2,46.0,7.19886881,3.420910421,861.3807855,3.223224652,0.253681519,68.0,22.14359382
165545,Arkansas,2024-02-10 01:32:05,Tuesday,Stormy,Dry,Dawn,Street,T-Junction,Pedestrian involved,Car,Teenager,4,1,50.144131777625255,1.240542605,9.895824511,431.1094588,8.151356438,0.844411898,27.0,12.18639082
165547,Arkansas,2024-02-10 19:55:25,Wednesday,Sunny,Icy,Dusk,Freeway,Intersection,Run-off-road,Bicycle,Senior,2,1,60.0,6.174519407,4.167443644,435.6182104,8.061318461,0.335331282,40.0,29.92790987
166108,Arkansas,2024-02-12 02:00:03,Monday,Rainy,Wet,Dawn,Highway,Crossroads,Cyclist involved,Bicycle,Adult,4,0,36.0,8.579189629,1.542117003,937.6530585,8.350143191,0.232472215,54.0,27.25484868
167005,Arkansas,2024-02-12 22:37:32,Wednesday,Foggy,Wet,Dusk,Urban,Roundabout,Cyclist involved,Pedestrian,Teenager,4,0,55.0,3.55910212,4.809709769,812.96901,6.965542843,0.148655384,49.0,27.49310305
165877,Arkansas,2024-02-13 13:23:01,Thursday,Stormy,Muddy,Dawn,Freeway,Roundabout,Cyclist involved,Bicycle,Teenager,3,1,57.0,7.082752706,7.796605121,886.5779626,8.571296686,0.146301208,83.0,25.18520356
166588,Arkansas,2024-02-15 13:10:47,Tuesday,Rainy,Icy,Daylight,Rural,Intersection,Cyclist involved,Bicycle,Adult,5,0,65.0,5.264908456,9.313735616,614.926711,5.096764703,0.640357376,33.0,17.498543705
166868,Arkansas,2024-02-15 23:24:34,Wednesday,Stormy,Icy,Daylight,Rural,Overpass,Rollover,Pedestrian,Adult,2,3,47.0,0.600144691,2.065017976,621.5585695,6.342979783,0.497809513,32.0,5.335786539
166422,Arkansas,2024-02-18 04:52:25,Sunday,Snowy,Muddy,Daylight,Street,Crossroads,Side collision,Truck,Senior,3,3,67.0,6.214251446,2.763784798,216.8381907,6.063431611,0.361726274,48.0,14.37465564
166978,Arkansas,2024-02-22 01:11:37,Thursday,Snowy,Icy,Dawn,Rural,T-Junction,Side collision,Pedestrian,Young Adult,2,0,50.144131777625255,7.53346355,5.786584487,597.8343374,6.151911683,0.384961068,23.0,22.294932
165976,Arkansas,2024-02-23 21:47:46,Tuesday,Sunny,Icy,Dusk,Rural,Underpass,Side collision,Truck,Senior,4,0,61.0,9.497488249,7.662865198,900.2267102,9.40608069,0.734873308,39.0,7.701885838
166457,Arkansas,2024-02-27 15:06:38,Tuesday,Foggy,Icy,Daylight,Rural,Overpass,Head-on collision,Truck,Teenager,2,1,50.144131777625255,7.565237333,8.315390457,979.0590949,3.74029117,0.549357709,51.0,26.32442538
165661,California,2024-01-01 11:08:50,Sunday,Snowy,Snowy,Dawn,Freeway,Intersection,Run-off-road,Bicycle,Adult,4,2,59.0,6.98991834,1.236738727,622.1247502,6.884308868,0.214754643,70.0,29.26334906
166501,California,2024-01-04 09:03:18,Tuesday,Snowy,Snowy,Dawn,Freeway,T-Junction,Rollover,Pedestrian,Teenager,3,3,35.0,6.272079511,9.627604591,871.8034315,9.061918026,0.64344127,83.0,23.08988471
165827,California,2024-01-05 01:56:56,Sunday,Snowy,Muddy,Dawn,Rural,Overpass,Cyclist involved,Bicycle,Teenager,5,1,58.0,5.344115002,3.531894397,523.7541944,6.537440033649001,0.965235956,20.0,17.498543705
166352,California,2024-01-06 22:07:48,Tuesday,Snowy,Icy,Dawn,Street,Crossroads,Head-on collision,Pedestrian,Senior,2,3,35.0,7.299296463,4.659139559,264.2181688,7.085535244,0.318922662,6.0,15.88483885
165694,California,2024-01-08 22:54:24,Thursday,Sunny,Wet,Night,Highway,Underpass,Cyclist involved,Bicycle,Teenager,4,0,42.0,9.118981173,3.216285707,469.2607383,5.283656545,0.362698945,96.0,26.57074789
166801,California,2024-01-12 00:03:10,Sunday,Snowy,Snowy,Night,Highway,Overpass,Cyclist involved,Bicycle,Senior,1,3,30.0,6.366108759,9.089648964,446.0386031,9.456224772,0.949651787,14.0,25.00125894
165825,California,2024-01-14 18:20:34,Tuesday,Snowy,Dry,Dusk,Freeway,Intersection,Pedestrian involved,Car,Young Adult,4,3,59.0,5.747259172,1.029426352,987.7415547,7.196960639,0.441355432,49.0,16.18260345
166647,California,2024-01-18 11:18:47,Tuesday,Snowy,Wet,Night,Street,Underpass,Side collision,Pedestrian,Teenager,1,2,51.0,9.877328515,1.955910681,308.9482065,3.365784952,0.456031645,1.0,11.27589524
166522,California,2024-01-22 03:26:35,Friday,Snowy,Icy,Daylight,Rural,Intersection,Rollover,Car,Senior,2,0,58.0,1.436802919,8.909855744,635.2482212,6.537440033649001,0.296797743,100.0,9.600350266
165515,California,2024-01-25 22:35:04,Sunday,Snowy,Icy,Dawn,Freeway,Overpass,Pedestrian involved,Bicycle,Teenager,1,3,55.0,1.623690219,2.473316382,695.4507213,6.537440033649001,0.791968166,81.0,7.222058349
166566,California,2024-01-28 10:22:46,Wednesday,Snowy,Muddy,Daylight,Highway,Underpass,Side collision,Truck,Senior,2,3,40.0,3.780910624,1.294052199,705.1547929,9.731199142,0.486290285,64.0,10.52999663
165709,California,2024-01-28 15:49:47,Thursday,Snowy,Dry,Night,Highway,T-Junction,Pedestrian involved,Pedestrian,Teenager,4,0,42.0,0.419233723,2.182272049,729.7979144,4.791911953,0.743133478,49.0,25.4266742
166105,California,2024-01-28 16:50:13,Tuesday,Stormy,Muddy,Daylight,Street,Roundabout,Run-off-road,Car,Teenager,3,3,39.0,6.433737192,4.163064246,128.8948813,6.084877571,0.760601006,46.0,17.498543705
166343,California,2024-02-01 03:40:46,Monday,Rainy,Wet,Daylight,Street,Underpass,Pedestrian involved,Motorcycle,Senior,5,2,34.0,9.165352613,6.548460775,638.8614642,7.452190548,0.960650273,50.0,22.59967326
166683,California,2024-02-01 03:57:05,Saturday,Stormy,Icy,Dawn,Urban,Crossroads,Run-off-road,Car,Young Adult,4,0,46.0,4.282868473,5.673473216,608.8328415,3.000363173,0.820856435,30.0,12.68824835
165534,California,2024-02-01 15:02:39,Friday,Snowy,Dry,Night,Urban,T-Junction,Head-on collision,Pedestrian,Adult,3,1,39.0,4.149734748,4.363254417,648.1107102,8.500690049,0.884410615,38.0,16.70323827
165533,California,2024-02-01 19:08:53,Friday,Rainy,Icy,Daylight,Street,Crossroads,Cyclist involved,Pedestrian,Senior,4,0,37.0,0.138177704,4.486939126,485.6473198,5.707805957,0.569171847,18.0,19.16796618
166811,California,2024-02-02 10:36:12,Tuesday,Snowy,Muddy,Dawn,Highway,Crossroads,Rollover,Motorcycle,Adult,1,0,43.0,7.79200291,9.865844672,361.542979,3.262582999,0.661843172,28.0,13.41208948
166515,California,2024-02-02 14:22:29,Tuesday,Stormy,Snowy,Dawn,Rural,Underpass,Head-on collision,Motorcycle,Teenager,5,0,49.0,5.783254594,9.321639419,563.5411579,6.994177873,0.545079371,30.0,23.7058137
166790,California,2024-02-03 07:18:06,Tuesday,Stormy,Wet,Daylight,Urban,Underpass,Rollover,Motorcycle,Young Adult,5,3,53.0,5.528000328,0.114152125,325.0773831,5.004048847,0.787629682,64.0,17.498543705
166983,California,2024-02-04 08:36:11,Monday,Sunny,Dry,Daylight,Freeway,Crossroads,Run-off-road,Bicycle,Senior,3,2,32.0,5.734036385,1.643095863,337.3145986,6.537440033649001,0.450880659,6.0,26.24425663
166341,California,2024-02-05 16:06:06,Wednesday,Stormy,Snowy,Dawn,Freeway,T-Junction,Head-on collision,Pedestrian,Young Adult,5,3,50.144131777625255,9.747102662,7.857495595,625.002235,6.912496442,0.593243061,64.0,22.85197559
165958,California,2024-02-09 02:42:54,Sunday,Rainy,Muddy,Night,Rural,Crossroads,Rollover,Bicycle,Senior,5,3,67.0,2.412898849,0.206157262,616.7505934,5.515875081,0.910329761,11.0,23.00195269
165528,California,2024-02-12 04:14:13,Friday,Foggy,Snowy,Daylight,Freeway,Crossroads,Run-off-road,Car,Senior,1,1,63.0,7.831227942,6.004298341,972.5542508,5.578939719,0.216829621,42.0,10.82016012
166479,California,2024-02-12 17:38:24,Monday,Sunny,Wet,Dusk,Street,Crossroads,Cyclist involved,Car,Teenager,5,3,55.0,8.421662316,0.73409432,395.6530991,7.937175916,0.65799822,78.0,17.498543705
166980,California,2024-02-12 22:28:37,Saturday,Foggy,Dry,Daylight,Highway,T-Junction,Pedestrian involved,Truck,Young Adult,5,1,60.0,6.824761068,7.455409057,473.6286011,9.181380794,0.940836608,80.0,9.462788534
166979,California,2024-02-15 23:08:20,Monday,Stormy,Wet,Dawn,Urban,Underpass,Head-on collision,Truck,Senior,2,3,39.0,2.996408322,2.707875546,840.3035946,9.010225284,0.870072781,20.0,24.90626945
165964,California,2024-02-16 04:20:19,Thursday,Rainy,Snowy,Dusk,Rural,Overpass,Rear-end collision,Truck,Young Adult,2,0,55.0,2.166199873,4.691401809,595.2692484,6.537440033649001,0.580798366,11.0,10.76394453
165761,California,2024-02-18 04:36:24,Saturday,Sunny,Muddy,Dusk,Rural,Crossroads,Side collision,Pedestrian,Young Adult,4,2,54.0,2.301614711,2.968998133,365.8137677,9.874618399,0.352936096,59.0,22.81427423
165496,California,2024-02-20 17:51:49,Saturday,Foggy,Dry,Daylight,Rural,Crossroads,Cyclist involved,Car,Adult,3,1,50.144131777625255,4.28575454,2.378741506,161.1351424,3.78592892,0.812878666,17.0,9.833310583
165830,California,2024-02-22 12:38:36,Saturday,Stormy,Dry,Dawn,Freeway,Crossroads,Rear-end collision,Truck,Teenager,4,0,69.0,6.487967942,7.049964147,307.7408406,3.874655742,0.55393858,93.0,23.97116484
166928,California,2024-02-25 21:22:34,Saturday,Rainy,Dry,Dusk,Street,Overpass,Pedestrian involved,Motorcycle,Adult,2,2,45.0,9.246628341,1.363702134,339.8936451,4.487527108,0.302217257,21.0,17.498543705
166433,California,2024-02-28 03:34:04,Saturday,Rainy,Wet,Dawn,Highway,Crossroads,Rollover,Bicycle,Teenager,5,1,36.0,2.774430863,8.746505357,963.6905096,4.105218274,0.635803779,75.0,9.871758139
165459,California,2024-02-28 16:42:44,Tuesday,Sunny,Icy,Daylight,Street,Overpass,Side collision,Bicycle,Young Adult,1,2,50.0,5.682200766,6.290416089,457.2579829,8.174180006,0.639794258,49.0,29.11278544
165728,Colorado,2024-01-02 20:38:38,Thursday,Snowy,Dry,Night,Rural,T-Junction,Rollover,Truck,Young Adult,1,0,53.0,6.574616257,2.82869492,362.3284681,9.412682021,0.349058284,13.0,17.498543705
166364,Colorado,2024-01-04 20:33:41,Tuesday,Snowy,Snowy,Dawn,Highway,Intersection,Head-on collision,Truck,Young Adult,3,1,68.0,1.881524853,3.143189747,748.437005,8.169249029,0.388470336,41.0,10.9328389
166328,Colorado,2024-01-04 20:48:58,Friday,Sunny,Snowy,Dusk,Highway,Intersection,Rollover,Pedestrian,Teenager,4,2,50.144131777625255,9.617545528,2.572110783,848.8762906,5.087385437,0.758426317,89.0,10.60653425
166349,Colorado,2024-01-05 03:24:59,Sunday,Sunny,Muddy,Daylight,Freeway,Intersection,Side collision,Bicycle,Young Adult,2,0,34.0,6.794072308,3.075313392,938.2212966,5.84961177,0.454494502,22.0,5.317610112
165762,Colorado,2024-01-06 10:01:15,Tuesday,Stormy,Muddy,Dusk,Freeway,Intersection,Run-off-road,Bicycle,Teenager,1,1,47.0,2.031466266,2.385364646,359.4539656,5.476014852,0.289915729,15.0,16.1054427
165942,Colorado,2024-01-08 02:05:38,Sunday,Snowy,Snowy,Dusk,Freeway,Crossroads,Head-on collision,Car,Teenager,3,0,56.0,6.83464679,3.326822221,185.7941009,6.96964734,0.889768874,86.0,17.498543705
165863,Colorado,2024-01-11 10:05:30,Monday,Snowy,Icy,Dawn,Urban,Crossroads,Pedestrian involved,Car,Senior,1,3,50.0,5.641827985,6.803876425,684.4565981,8.546955789,0.373961302,49.0,6.89553377
165479,Colorado,2024-01-11 13:09:24,Friday,Snowy,Muddy,Daylight,Highway,T-Junction,Pedestrian involved,Bicycle,Senior,1,2,59.0,6.273264428,9.614786442,530.0046939,6.537440033649001,0.522477135,95.0,28.97506295
166876,Colorado,2024-01-11 22:29:29,Friday,Snowy,Snowy,Dusk,Freeway,T-Junction,Cyclist involved,Pedestrian,Adult,3,2,43.0,4.936039093,0.516955291,188.4433243,6.882666625,0.193301225,79.0,17.73603997
166351,Colorado,2024-01-12 14:51:54,Monday,Foggy,Wet,Dusk,Urban,Overpass,Run-off-road,Bicycle,Teenager,5,1,67.0,1.861808977,4.040236599,315.8711729,4.44649016,0.547395893,55.0,25.80723533
165597,Colorado,2024-01-13 07:20:11,Tuesday,Snowy,Snowy,Daylight,Street,Intersection,Run-off-road,Bicycle,Teenager,3,1,33.0,7.791054968,3.574402238,567.0561136,5.657715052,0.23859409,39.0,29.39403365
166574,Colorado,2024-01-15 00:19:14,Friday,Foggy,Icy,Dawn,Freeway,Intersection,Cyclist involved,Motorcycle,Adult,1,1,66.0,3.2796681,5.591168105,921.4409499,9.200348741,0.248752434,11.0,14.42639761
166131,Colorado,2024-01-15 02:23:40,Tuesday,Rainy,Dry,Dusk,Urban,T-Junction,Pedestrian involved,Pedestrian,Young Adult,3,2,46.0,6.578294305,0.465877318,325.4695,6.537440033649001,0.374455013,54.0,14.90060157
166836,Colorado,2024-01-15 19:20:54,Thursday,Snowy,Dry,Dusk,Freeway,Roundabout,Pedestrian involved,Car,Adult,5,0,50.144131777625255,7.684978719,5.984055261,606.4547084,8.220247147,0.685363128,62.0,17.498543705
166945,Colorado,2024-01-16 19:18:32,Tuesday,Snowy,Wet,Dusk,Urban,Intersection,Run-off-road,Motorcycle,Adult,2,2,50.144131777625255,9.17473928,5.165847352,191.80604,6.537440033649001,0.395838548,15.0,17.53610829
166331,Colorado,2024-01-18 18:34:16,Friday,Foggy,Muddy,Dusk,Freeway,Underpass,Rollover,Bicycle,Adult,5,3,52.0,3.109848489,8.093060186,675.6153751,4.362761663,0.266310003,91.0,27.12551006
166869,Colorado,2024-01-19 11:55:16,Wednesday,Rainy,Muddy,Dusk,Freeway,Crossroads,Head-on collision,Car,Adult,5,2,41.0,3.067167983,1.974424089,556.8205105,8.881009692,0.979880589,28.0,7.979558394
165782,Colorado,2024-01-23 13:13:42,Friday,Rainy,Dry,Dawn,Street,Intersection,Head-on collision,Pedestrian,Young Adult,1,0,30.0,9.537057373,4.08933069,958.7225503,7.462517023,0.294692127,22.0,7.733980603
166027,Colorado,2024-01-24 03:34:46,Monday,Rainy,Wet,Dusk,Rural,Crossroads,Pedestrian involved,Car,Adult,5,1,50.144131777625255,6.582535318,4.567477233,207.2743479,3.223356706,0.695667229,89.0,12.53280479
165672,Colorado,2024-01-26 00:31:41,Sunday,Sunny,Wet,Night,Freeway,Overpass,Run-off-road,Pedestrian,Adult,3,2,34.0,9.176211021,7.763625369,771.2387747,8.289157951,0.410022869,85.0,18.98064942
165691,Colorado,2024-01-27 20:26:45,Monday,Foggy,Dry,Night,Street,Intersection,Cyclist involved,Motorcycle,Teenager,3,0,54.0,6.022620249,8.192798232,503.5922097,9.281824396,0.927470352,77.0,29.6688559
166640,Colorado,2024-01-28 13:50:51,Tuesday,Rainy,Icy,Dawn,Highway,Intersection,Cyclist involved,Pedestrian,Young Adult,1,0,37.0,7.090566587,6.426431916,888.9543161,4.074539194,0.770719092,83.0,15.32936642
166575,Colorado,2024-02-02 22:34:28,Monday,Snowy,Icy,Daylight,Rural,Crossroads,Pedestrian involved,Bicycle,Teenager,5,2,31.0,5.736964969,3.632659596,871.4327286,3.818754181,0.440662239,26.0,22.10286848
166841,Colorado,2024-02-03 14:26:51,Tuesday,Sunny,Wet,Dusk,Highway,Intersection,Run-off-road,Pedestrian,Teenager,4,1,52.0,4.3418351,0.603905521,461.1376043,9.622295196,0.191721657,45.0,8.011411888
165971,Colorado,2024-02-05 00:46:49,Thursday,Sunny,Muddy,Dusk,Urban,Roundabout,Side collision,Bicycle,Adult,5,0,56.0,8.614161607,3.402111167,305.1131765,6.448467705,0.206769797,58.0,21.8951061
166704,Colorado,2024-02-05 23:18:14,Saturday,Sunny,Icy,Dusk,Highway,T-Junction,Side collision,Motorcycle,Adult,3,0,52.0,8.595276477,1.785175941,855.3466672,5.549632571,0.93739962,12.0,10.80451254
166250,Colorado,2024-02-07 00:45:09,Tuesday,Stormy,Wet,Dusk,Highway,T-Junction,Head-on collision,Bicycle,Adult,1,1,65.0,7.860210709,8.312251511,861.7848543,6.579307964,0.187761418,49.0,16.63685181
166451,Colorado,2024-02-07 23:47:48,Thursday,Snowy,Dry,Dawn,Urban,Roundabout,Side collision,Bicycle,Senior,4,3,64.0,4.716952529,9.798995564,434.3514643,4.895409156,0.551982012,50.0,20.31043867
166857,Colorado,2024-02-08 17:27:02,Thursday,Snowy,Wet,Dawn,Freeway,Roundabout,Pedestrian involved,Motorcycle,Adult,5,1,49.0,0.985031274,5.409805266,871.2727465,6.537440033649001,0.218053037,77.0,5.514098804
165645,Colorado,2024-02-08 23:56:20,Friday,Sunny,Wet,Dawn,Street,Underpass,Run-off-road,Truck,Teenager,5,1,63.0,5.593162467,3.548427828,532.9638037,9.628637932,0.20796134,49.0,26.67003373
166180,Colorado,2024-02-12 00:47:11,Thursday,Foggy,Icy,Daylight,Urban,Roundabout,Pedestrian involved,Truck,Adult,2,2,50.144131777625255,4.865926031,3.646710746,548.5444655,7.829392848,0.233858508,8.0,15.99380225
166786,Colorado,2024-02-12 19:58:14,Monday,Foggy,Icy,Dusk,Urban,Intersection,Run-off-road,Motorcycle,Young Adult,3,1,69.0,0.665111064,8.162097953,317.0394936,7.577006271,0.383222964,56.0,21.42329765
166583,Colorado,2024-02-14 19:08:46,Wednesday,Foggy,Dry,Dawn,Highway,Intersection,Cyclist involved,Bicycle,Teenager,1,1,50.0,8.024743804,8.549139822,902.384789,6.86427774,0.749240352,20.0,8.070523933
166665,Colorado,2024-02-15 17:13:57,Monday,Stormy,Wet,Dusk,Street,Underpass,Side collision,Motorcycle,Teenager,1,3,50.144131777625255,0.585601499,3.001730966,903.518145,5.111671879,0.250992377,49.0,17.498543705
166405,Colorado,2024-02-16 19:13:50,Friday,Stormy,Snowy,Dawn,Rural,Intersection,Rollover,Truck,Senior,4,0,41.0,2.361436769,5.034885985,811.8341487,6.388919856,0.603032927,0.0,29.33411099
166917,Colorado,2024-02-20 01:56:24,Friday,Rainy,Icy,Dusk,Urban,Crossroads,Side collision,Bicycle,Senior,2,0,36.0,6.480109283,6.701480715,481.7193332,9.877652071,0.321642746,18.0,19.09865448
166095,Colorado,2024-02-21 09:41:21,Sunday,Rainy,Snowy,Daylight,Street,Intersection,Cyclist involved,Motorcycle,Senior,2,3,50.144131777625255,6.832123612,1.93593554,143.1218969,3.067337671,0.238609398,20.0,19.89968775
166383,Colorado,2024-02-21 16:08:49,Tuesday,Rainy,Muddy,Night,Rural,Intersection,Rollover,Car,Teenager,4,1,70.0,7.225998058,0.124217087,815.1228242,4.922056111,0.955018652,78.0,28.45630929
166912,Colorado,2024-02-23 01:30:42,Tuesday,Rainy,Muddy,Daylight,Highway,Underpass,Run-off-road,Pedestrian,Teenager,1,0,68.0,0.289830797,9.747745593,157.7950016,3.392123261,0.38343358,52.0,22.78914017
165454,Colorado,2024-02-25 23:02:37,Monday,Snowy,Wet,Daylight,Street,Roundabout,Head-on collision,Car,Senior,1,0,32.0,3.251192118,8.335448129,661.8524522,3.238407871,0.332202448,7.0,14.5107723
165640,Colorado,2024-02-26 06:25:17,Monday,Stormy,Dry,Dawn,Urban,T-Junction,Pedestrian involved,Motorcycle,Senior,5,1,65.0,2.825265717,6.093163086,404.1701531,5.432994875,0.501422534,62.0,13.47357431
165663,Connecticut,2024-01-02 20:54:27,Monday,Foggy,Dry,Dusk,Highway,Crossroads,Run-off-road,Motorcycle,Senior,1,2,33.0,6.900567956,0.983281998,371.1376375,5.472003294,0.434032381,90.0,17.498543705
165724,Connecticut,2024-01-04 15:07:51,Tuesday,Foggy,Muddy,Night,Urban,Intersection,Rear-end collision,Motorcycle,Teenager,1,1,60.0,6.008024023,2.495289285,864.374164,5.323107772,0.702044752,22.0,24.00603366
166493,Connecticut,2024-01-06 23:52:51,Tuesday,Snowy,Muddy,Night,Rural,Crossroads,Rear-end collision,Motorcycle,Senior,3,3,55.0,5.029080263,0.121170714,487.6106398,3.417693917,0.560085285,40.0,13.47706413
166426,Connecticut,2024-01-07 01:00:45,Monday,Foggy,Wet,Dusk,Highway,Crossroads,Side collision,Car,Teenager,3,0,62.0,5.61384665,4.789890448,404.1644844,6.537440033649001,0.437680215,97.0,15.0925788
166562,Connecticut,2024-01-07 03:47:26,Thursday,Sunny,Muddy,Dawn,Rural,Crossroads,Run-off-road,Truck,Senior,4,0,30.0,3.906129446,5.642274434,102.3479372,6.257445345,0.706853142,55.0,13.68825591
166936,Connecticut,2024-01-08 08:53:58,Monday,Sunny,Muddy,Night,Rural,T-Junction,Pedestrian involved,Motorcycle,Teenager,1,2,48.0,8.783973526,2.206250882,985.5179922,8.59949559,0.46294349,62.0,16.58786228
165764,Connecticut,2024-01-18 20:22:29,Sunday,Stormy,Icy,Daylight,Street,Crossroads,Side collision,Bicycle,Adult,5,1,33.0,2.337129212,7.040941467,412.3987161,9.990799244,0.732770782,89.0,16.19747498
166740,Connecticut,2024-01-22 22:50:56,Wednesday,Stormy,Wet,Daylight,Freeway,Intersection,Run-off-road,Pedestrian,Senior,5,0,43.0,0.156549841,4.472439752,948.4416977,9.444761859,0.420040059,49.0,6.431165045
167011,Connecticut,2024-01-23 04:45:50,Monday,Foggy,Muddy,Daylight,Freeway,Crossroads,Head-on collision,Bicycle,Young Adult,1,0,41.0,5.21962422,3.7030617,413.2177991,7.785578373,0.721417559,4.0,13.01125079
166187,Connecticut,2024-01-24 22:42:42,Saturday,Rainy,Icy,Dawn,Rural,Overpass,Run-off-road,Bicycle,Senior,4,1,34.0,6.476296938,5.442830461,641.4742033,7.875556586,0.310098221,78.0,25.87969437
166672,Connecticut,2024-01-25 05:58:56,Saturday,Snowy,Icy,Dawn,Rural,Crossroads,Rear-end collision,Pedestrian,Young Adult,5,0,39.0,4.065002637,1.700614584,722.5638955,5.805984735,0.235404003,49.0,25.30761311
165767,Connecticut,2024-01-25 21:34:43,Monday,Rainy,Muddy,Night,Street,Overpass,Rear-end collision,Car,Senior,5,1,49.0,5.810427982,7.628616195,796.9579012,4.589567978,0.245943173,49.0,28.88374746
165921,Connecticut,2024-01-26 11:07:48,Wednesday,Rainy,Wet,Dusk,Urban,T-Junction,Rear-end collision,Bicycle,Teenager,1,0,40.0,3.848093038,0.572615664,627.9250819,9.276129658,0.906106861,26.0,28.84185526
